id,teacher_id,student_id,ageinmonths,gender,ethnicity,homelang,specser,ppvt_under_85,grtr_under_13,grtr_under_11,grtr_under_8,site,anthro_test_1,anthro_test_2,anthro_1,anthro_2,anthro_3,anthro_4,anthro_5,anthro_6,anthro_7,anthro_8,anthro_9,anthro_10,anthro_11,anthro_12,anthro_13,anthro_14,anthro_15,anthro_16,anthro_total,anthro_resid,class_type,taxeco_1,taxeco_2,taxeco_3,taxeco_4,taxeco_5,taxeco_6,taxeco_7,taxeco_8,taxeco_9,taxeco_10,taxo_total,eco_total,anthro_proport,taxo_proport,eco_proport,taxo_major,eco_major,naive_thinking,class_child,class_sc_1,class_sc_2,class_sc_3,class_sc_4,class_is,ecers_ns,class_is_quart,filter_$,delete_child,anthro_notes,taxeco_notes,taxo_major_re,eco_major_re,tax_eco_major,anthro_test_total,anthro_test_total_RC,race_aa,preschool,preK,class_type_cent,class_is_cent,class_isXtype,class_isXpreschool,class_isXpreK,anthro_cent,anthro_sq,class_is_sq,class_quart_cent,class_quart_sq,age_cent,class_typeXage,exp_preschool,exp_preK,classis_quart_new,classis_quart_pres,classis_quart_prek,t_id_pub,class_child_pub,child_data_n_pub,class_cd,class_qf,class_lm,class_is_quart_pub,class_child_pub_new,class_child_data_pub_new,class_cd_pub_new,class_qf_pub_new,class_lm_pub_new,gender_new_f,genderXanthro,anthro_total_cent,genderXanthro_cent,eco_1,eco_2,eco_3,eco_4,eco_5,eco_6,eco_7,eco_8,eco_9,eco_10,eco_cent,genderXeco_cent,tax_1,tax_2,tax_3,tax_4,tax_5,tax_6,tax_7,tax_8,tax_9,tax_10,tax_total,tax_cent,gender_f,gender_fXtax_cent,gender_fXeco_cent,gender_fXanthro_cent,gender_fXanthro_total,gender_fXeco_total,gender_fXtax_total,PRE_1,PGR_1,PRE_2,PGR_2,PRE_3,PGR_3,PRE_4,PGR_4,PRE_5,PGR_5,PRE_6,PGR_6,PRE_7,PGR_7,PRE_8,PGR_8,PRE_9,PGR_9,PRE_10,PGR_10,PRE_11,PGR_11,PRE_12,PGR_12,PRE_13,PGR_13,PRE_14,PGR_14,PRE_15,PGR_15,PRE_16,PGR_16,PRE_17,PGR_17,PRE_18,PGR_18,PRE_19,PGR_19,PRE_20,PGR_20,PRE_21,PGR_21,PRE_22,PGR_22,PRE_23,PGR_23,PRE_24,PGR_24,PRE_25,PGR_25,PRE_26,PGR_26,PRE_27,PGR_27,PRE_28,PGR_28,PRE_29,PGR_29,PRE_30,PGR_30,PRE_31,PGR_31,PRE_32,PGR_32,PRE_33,PGR_33,PRE_34,PGR_34,PRE_35,PGR_35,PRE_36,PGR_36,tax_cons,eco_cons,taxeco_cons
1022,122,2018100306,50,1,1,1,2,2,1,1,1,2,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,5,-1.926060201,15,2,2,1,2,2,2,2,2,2,1,2,8,0.31,0.2,0.8,0,1,3,16,1,1,0,0,3.58,3,4,1,0, , ,0,2,2,1,1,1,1,0,0.25,0.6113,0.152825,0.6113,0,-1.8346,7.6176,0.37368769,1.42,2.0164,-1.71,-0.4275,-29.42,-5.42,3,4,3,104, , , , , ,3,16,8,3.75,2.75,4.25,0,0,-1.8346,0,1,1,0,1,1,1,1,1,1,0,2.83,0,0,0,1,0,0,0,0,0,0,1,2,-2.63,0,0,0,0,0,0,0,0.554720174,1,0.153396868,0,0.24228825,0,0.239855385,0,0.139607034,0,0.19092028,0,0.312739574,0,0.210252226,0,0.327749533,0,0.00463328,0,0.210242995,0,0.467684239,0,0.224526892,0,0.221800544,0,0.150826617,0,0.352596296,0,0.171809325,0,0.231245021,0,0.283574669,0,0.019825983,0,0.236422377,0,0.032763931,0,0.158472875,0,0.04883593,0,0.252049677,0,0.666590385,1,0.903966683,1,0.841473206,1,0.707194761,1,0.981771654,1,0.763577623,1,0.969109188,1,0.841767092,1,0.951612869,1,0.811458433,1,0.333409615,0,0,2,2
1025,123,2018100310,58,2,1,1,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.102057588,15,1,2,2,2,2,77,77,2,2,2,1,7,0,0.1,0.7,0,1,3,13,0,0,0,0,2.75,3,2,1,0, , ,0,2,2,1,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,-6.8346,60.2176,0.04782969,-0.58,0.3364,6.29,1.5725,-21.42,2.58,2,3,2,105, , , , , ,2,13,12,2,2.5,3.75,1,0,-6.8346,-6.8346,0,1,1,1,1, , ,1,1,1,1.83,1.83,1,0,0,0,0, , ,0,0,0,1,-3.63,1,-3.63,1.83,-6.8346,0,7,1,0.507385454,1,0.026576674,0,0.041555692,0,0.004248348,0,0.090678605,0,0.038200318,0,0.008412956,0,0.01235208,0,0.024422187,0,0.004488722,0,0.002105615,0,0.019863084,0,0.025757229,0,0.010604605,0,0.04701339,0,0.034578223,0,0.155235157,0,0.196952881,0,0.062846422,0,0.098014144,0,0.032696246,0,0.012147417,0,0.174652055,0,0.06071546,0,0.172269821,0,0.299055033,0,0.727911009,1,0.659824433,1,0.79000596,1,0.755733798,1,0.801256268,1,0.913889875,1,0.672023751,1,0.874531349,1,0.68582573,1,0.556396664,1,0,4,4
1027,123,2017100637,55,2,1,1,2,2,2,2,2,2,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,13,5.897942412,15,1,2,1,1,1,1,2,1,1,2,7,3,0.81,0.7,0.3,1,0,1,13,0,0,0,0,2.75,3,2,1,0, , ,1,0,1,2,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,6.1654,27.4576,0.04782969,-0.58,0.3364,3.29,0.8225,-24.42,-0.42,2,3,2,105, , , , , ,2,13,12,2,2.5,3.75,1,13,6.1654,6.1654,0,1,0,0,0,0,1,0,0,1,-2.17,-2.17,1,0,1,1,1,1,0,1,1,0,7,2.37,1,2.37,-2.17,6.1654,13,3,7,0.873268154,1,0.823132208,1,0.846142503,1,0.941454188,1,0.915627795,1,0.880892774,1,0.892075157,1,0.900548023,1,0.859821887,1,0.858418717,1,0.939864629,1,0.900367364,1,0.930777545,1,0.97721417,1,0.739955259,1,0.933690459,1,0.669166932,1,0.702540176,1,0.818161673,1,0.752761417,1,0.936831826,1,0.788739929,1,0.725657511,1,0.420040737,0,0.677132056,1,0.739101944,1,0.315190368,0,0.301349051,0,0.183968807,0,0.250102624,0,0.063416978,0,0.229654963,0,0.275168078,0,0.581025665,1,0.335402516,0,0.266038516,0,4,0,4
1028,123,2017100638,56,1,1,1,2,2,2,2,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,-4.102057588,15,1,1,1,2,1,2,2,2,2,1,5,5,0.18,0.5,0.5,2,2,6,13,0,0,0,0,2.75,3,2,1,0, , ,3,3,3,1,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,-3.8346,22.6576,0.04782969,-0.58,0.3364,4.29,1.0725,-23.42,0.58,2,3,2,105, , , , , ,2,13,12,2,2.5,3.75,0,0,-3.8346,0,0,0,0,1,0,1,1,1,1,0,-0.17,0,1,1,1,0,1,0,0,0,0,1,5,0.37,0,0,0,0,0,0,0,0.51635427,1,0.076222623,0,0.129188031,0,0.109279726,0,0.05833238,0,0.104742746,0,0.068288425,0,0.116233687,0,0.157386551,0,0.000622739,0,0.092323499,0,0.208675059,0,0.091519444,0,0.118207883,0,0.059862712,0,0.214813861,0,0.440079179,0,0.439571535,0,0.731965298,1,0.189494691,0,0.654801229,1,0.340937483,0,0.503089074,1,0.16216097,0,0.67225331,1,0.840284113,1,0.609392462,1,0.598260659,1,0.299617023,0,0.820156767,1,0.345198771,0,0.667646552,1,0.504991995,1,0.841961197,1,0.331805147,0,0.159715887,0,3,3,6
1029,123,2017100636,56,1,1,1,2,1,1,2,2,2,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,9,1.897942412,15,2,2,1,1,1,1,1,2,1,1,7,3,0.56,0.7,0.3,1,0,2,13,0,0,0,0,2.75,3,2,1,0, , ,1,0,1,2,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,2.1654,1.5376,0.04782969,-0.58,0.3364,4.29,1.0725,-23.42,0.58,2,3,2,105, , , , , ,2,13,12,2,2.5,3.75,0,0,2.1654,0,1,1,0,0,0,0,0,1,0,0,-2.17,0,0,0,1,1,1,1,1,0,1,1,7,2.37,0,0,0,0,0,0,0,0.629110284,1,0.466304881,0,0.597675636,1,0.676081463,1,0.526803556,1,0.489772212,0,0.946065353,1,0.521726993,1,0.768607134,1,0.206194289,0,0.645838095,1,0.906998933,1,0.705163892,1,0.563015655,1,0.58018841,1,0.683382203,1,0.656372646,1,0.597732908,1,0.908231216,1,0.544464651,1,0.863964457,1,0.761007452,1,0.75651812,1,0.31917176,0,0.872412939,1,0.909320799,1,0.320066493,0,0.389571145,0,0.118881038,0,0.467901538,0,0.136035543,0,0.243298618,0,0.253315095,0,0.690446158,1,0.105294854,0,0.090679201,0,4,0,4
1030,121,2017100653,58,2,1,1,2,1,1,2,2,2,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,9,1.933990069,15,2,2,2,1,1,2,2,2,1,1,4,6,0.56,0.4,0.6,0,1,5,14,0,0,0,0,2.92,2,2,1,0, , ,0,2,2,2,1,1,1,0,0.25,-0.0487,-0.012175,-0.0487,0,2.1654,1.5376,0.00237169,-0.58,0.3364,6.29,1.5725,-21.42,2.58,2,3,2,103, , , , , ,2,14,9,2.25,2.5,4,1,9,2.1654,2.1654,1,1,1,0,0,1,1,1,0,0,0.83,0.83,0,0,0,1,1,0,0,0,1,1,4,-0.63,1,-0.63,0.83,2.1654,9,6,4,0.793370253,1,0.489161088,0,0.553426813,1,0.560674027,1,0.719376754,1,0.596918738,1,0.498671203,0,0.544191127,1,0.530235202,1,0.397865073,0,0.501886119,1,0.580383084,1,0.664021474,1,0.769670625,1,0.449689116,0,0.691386754,1,0.378751987,0,0.432167625,0,0.354548346,0,0.365157944,0,0.414528795,0,0.176457498,0,0.427966112,0,0.177882058,0,0.397833318,0,0.523670337,1,0.632753161,1,0.571179092,1,0.650514022,1,0.639352904,1,0.59206216,1,0.812904916,1,0.573433804,1,0.823169498,1,0.602177,1,0.479064535,0,3,3,6
1031,121,2017100654,63,2,1,1,2,2,2,2,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,-3.066009931,15,1,1,2,1,1,2,1,2,2,1,6,4,0.25,0.6,0.4,1,0,2,14,0,0,0,0,2.92,2,2,1,0, , ,1,0,1,2,1,1,1,0,0.25,-0.0487,-0.012175,-0.0487,0,-2.8346,14.1376,0.00237169,-0.58,0.3364,11.29,2.8225,-16.42,7.58,2,3,2,103, , , , , ,2,14,9,2.25,2.5,4,1,4,-2.8346,-2.8346,0,0,1,0,0,1,0,1,1,0,-1.17,-1.17,1,1,0,1,1,0,1,0,0,1,6,1.37,1,1.37,-1.17,-2.8346,4,4,6,0.648932855,1,0.117149148,0,0.161360194,0,0.051016145,0,0.296842869,0,0.165523225,0,0.065859491,0,0.086637496,0,0.119748386,0,0.03973023,0,0.031693198,0,0.116926549,0,0.152449446,0,0.120925923,0,0.146601888,0,0.183750633,0,0.57558215,1,0.618206983,1,0.690600059,1,0.635969807,1,0.843263126,1,0.590182394,1,0.634541317,1,0.326221428,0,0.587970434,1,0.673880329,1,0.416791012,0,0.38579241,0,0.313022936,0,0.367910537,0,0.158312382,0,0.421364474,0,0.366542102,0,0.674947236,1,0.42123181,0,0.33082105,0,3,3,6
1032,122,2017100655,59,2,1,1,2,1,2,2,2,2,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,6,-0.926060201,15,2,2,2,2,2,2,2,2,2,2,0,10,0.37,0,1,0,1,3,16,1,1,0,0,3.58,3,4,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.6113,0.152825,0.6113,0,-0.8346,3.0976,0.37368769,1.42,2.0164,7.29,1.8225,-20.42,3.58,3,4,3,104, , , , , ,3,16,8,3.75,2.75,4.25,1,6,-0.8346,-0.8346,1,1,1,1,1,1,1,1,1,1,4.83,4.83,0,0,0,0,0,0,0,0,0,0,0,-4.63,1,-4.63,4.83,-0.8346,6,10,0,0.712335809,1,0.226326727,0,0.288419028,0,0.160247114,0,0.464838737,0,0.307132632,0,0.168907753,0,0.20712398,0,0.240771653,0,0.111371423,0,0.114188828,0,0.252867108,0,0.319340647,0,0.33012192,0,0.242747665,0,0.360766241,0,0.10969373,0,0.143942012,0,0.032196571,0,0.058691981,0,0.012113529,0,0.004720804,0,0.121964072,0,0.041421989,0,0.124045402,0,0.237339794,0,0.90921272,1,0.856934314,1,0.968809279,1,0.942678649,1,0.988560392,1,0.993576454,1,0.878871329,1,0.959011731,1,0.867504289,1,0.760891854,1,0,2,2
1033,122,2017100656,60,1,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.926060201,15,2,1,1,2,1,1,1,2,1,1,7,3,0.06,0.7,0.3,1,0,2,16,1,1,0,0,3.58,3,4,1,0, , ,1,0,1,2,1,1,1,0,0.25,0.6113,0.152825,0.6113,0,-5.8346,45.6976,0.37368769,1.42,2.0164,8.29,2.0725,-19.42,4.58,3,4,3,104, , , , , ,3,16,8,3.75,2.75,4.25,0,0,-5.8346,0,1,0,0,1,0,0,0,1,0,0,-2.17,0,0,1,1,0,1,1,1,0,1,1,7,2.37,0,0,0,0,0,0,0,0.477794605,0,0.036214051,0,0.064396086,0,0.045530791,0,0.023102692,0,0.054827989,0,0.011667367,0,0.06100959,0,0.066780734,0,8.34088526049999E-05,0,0.037408998,0,0.073344301,0,0.033863537,0,0.059310948,0,0.022317545,0,0.120823854,0,0.656372646,1,0.597732908,1,0.908231216,1,0.544464651,1,0.863964457,1,0.761007452,1,0.75651812,1,0.31917176,0,0.872412939,1,0.909320799,1,0.320066493,0,0.389571145,0,0.118881038,0,0.467901538,0,0.136035543,0,0.243298618,0,0.253315095,0,0.690446158,1,0.105294854,0,0.090679201,0,4,0,4
1034,122,2017100664,60,2,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.926060201,15,1,1,1,1,1,1,1,2,2,2,7,3,0.06,0.7,0.3,1,0,2,16,1,1,0,0,3.58,3,4,1,0, , ,1,0,1,2,1,1,1,0,0.25,0.6113,0.152825,0.6113,0,-5.8346,45.6976,0.37368769,1.42,2.0164,8.29,2.0725,-19.42,4.58,3,4,3,104, , , , , ,3,16,8,3.75,2.75,4.25,1,1,-5.8346,-5.8346,0,0,0,0,0,0,0,1,1,1,-2.17,-2.17,1,1,1,1,1,1,1,0,0,0,7,2.37,1,2.37,-2.17,-5.8346,1,3,7,0.543823739,1,0.038958675,0,0.059203663,0,0.007974197,0,0.125140386,0,0.056046505,0,0.014200495,0,0.020332824,0,0.036814396,0,0.007786539,0,0.004170078,0,0.031383466,0,0.040950123,0,0.019883582,0,0.063135665,0,0.053667275,0,0.669166932,1,0.702540176,1,0.818161673,1,0.752761417,1,0.936831826,1,0.788739929,1,0.725657511,1,0.420040737,0,0.677132056,1,0.739101944,1,0.315190368,0,0.301349051,0,0.183968807,0,0.250102624,0,0.063416978,0,0.229654963,0,0.275168078,0,0.581025665,1,0.335402516,0,0.266038516,0,4,0,4
1036,123,2018100320,52,2,1,1,2,2,1,1,2,2,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,8,0.897942412,15,2,2,2,1,1,2,1,2,2,1,4,6,0.5,0.4,0.6,0,1,3,13,0,0,0,0,2.75,3,2,1,0, , ,0,2,2,1,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,1.1654,0.0576,0.04782969,-0.58,0.3364,0.29,0.0725,-27.42,-3.42,2,3,2,105, , , , , ,2,13,12,2,2.5,3.75,1,8,1.1654,1.1654,1,1,1,0,0,1,0,1,1,0,0.83,0.83,0,0,0,1,1,0,1,0,0,1,4,-0.63,1,-0.63,0.83,1.1654,8,6,4,0.768375236,1,0.392067072,0,0.460580114,0,0.403830082,0,0.64121058,1,0.497643908,0,0.369427687,0,0.418411324,0,0.425046115,0,0.275176539,0,0.336740487,0,0.463839359,0,0.550306784,1,0.63839936,1,0.374293164,0,0.585904538,1,0.378751987,0,0.432167625,0,0.354548346,0,0.365157944,0,0.414528795,0,0.176457498,0,0.427966112,0,0.177882058,0,0.397833318,0,0.523670337,1,0.632753161,1,0.571179092,1,0.650514022,1,0.639352904,1,0.59206216,1,0.812904916,1,0.573433804,1,0.823169498,1,0.602177,1,0.479064535,0,3,3,6
1041,122,2018100318,53,2,1,1,2,2,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.926060201,15,2,2,2,2,2,2,2,2,2,2,0,10,0.06,0,1,0,1,3,16,1,1,0,0,3.58,3,4,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.6113,0.152825,0.6113,0,-5.8346,45.6976,0.37368769,1.42,2.0164,1.29,0.3225,-26.42,-2.42,3,4,3,104, , , , , ,3,16,8,3.75,2.75,4.25,1,1,-5.8346,-5.8346,1,1,1,1,1,1,1,1,1,1,4.83,4.83,0,0,0,0,0,0,0,0,0,0,0,-4.63,1,-4.63,4.83,-5.8346,1,10,0,0.543823739,1,0.038958675,0,0.059203663,0,0.007974197,0,0.125140386,0,0.056046505,0,0.014200495,0,0.020332824,0,0.036814396,0,0.007786539,0,0.004170078,0,0.031383466,0,0.040950123,0,0.019883582,0,0.063135665,0,0.053667275,0,0.10969373,0,0.143942012,0,0.032196571,0,0.058691981,0,0.012113529,0,0.004720804,0,0.121964072,0,0.041421989,0,0.124045402,0,0.237339794,0,0.90921272,1,0.856934314,1,0.968809279,1,0.942678649,1,0.988560392,1,0.993576454,1,0.878871329,1,0.959011731,1,0.867504289,1,0.760891854,1,0,2,2
1042,123,2018100314,50,1,1,1,2,2,2,2,2,2,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,7,-0.102057588,15,1,2,2,2,2,1,1,1,2,1,5,5,0.43,0.5,0.5,2,2,6,13,0,0,0,0,2.75,3,2,1,0, , ,3,3,3,1,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,0.1654,0.5776,0.04782969,-0.58,0.3364,-1.71,-0.4275,-29.42,-5.42,2,3,2,105, , , , , ,2,13,12,2,2.5,3.75,0,0,0.1654,0,0,1,1,1,1,0,0,0,1,0,-0.17,0,1,0,0,0,0,1,1,1,0,1,5,0.37,0,0,0,0,0,0,0,0.592444808,1,0.284633154,0,0.4080113,0,0.44798252,0,0.298255208,0,0.322462255,0,0.738579408,1,0.350186051,0,0.559970132,1,0.033603854,0,0.410636844,0,0.7453651,1,0.454195382,0,0.377329862,0,0.331304085,0,0.520203074,1,0.440079179,0,0.439571535,0,0.731965298,1,0.189494691,0,0.654801229,1,0.340937483,0,0.503089074,1,0.16216097,0,0.67225331,1,0.840284113,1,0.609392462,1,0.598260659,1,0.299617023,0,0.820156767,1,0.345198771,0,0.667646552,1,0.504991995,1,0.841961197,1,0.331805147,0,0.159715887,0,3,3,6
1043,121,2018100305,60,1,1,3,2,1,1,1,2,2,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,6,-1.066009931,15,2,2,1,2,1,2,1,2,1,1,5,5,0.37,0.5,0.5,2,2,6,14,0,0,0,0,2.92,2,2,1,0, , ,3,3,3,2,1,1,1,0,0.25,-0.0487,-0.012175,-0.0487,0,-0.8346,3.0976,0.00237169,-0.58,0.3364,8.29,2.0725,-19.42,4.58,2,3,2,103, , , , , ,2,14,9,2.25,2.5,4,0,0,-0.8346,0,1,1,0,1,0,1,0,1,0,0,-0.17,0,0,0,1,0,1,0,1,0,1,1,5,0.37,0,0,0,0,0,0,0,0.573689687,1,0.21166823,0,0.31947538,0,0.336004904,0,0.207989185,0,0.251004834,0,0.531365704,1,0.274718361,0,0.440614079,0,0.012562591,0,0.301030119,0,0.615927982,1,0.329244133,0,0.293581877,0,0.228780039,0,0.434529329,0,0.440079179,0,0.439571535,0,0.731965298,1,0.189494691,0,0.654801229,1,0.340937483,0,0.503089074,1,0.16216097,0,0.67225331,1,0.840284113,1,0.609392462,1,0.598260659,1,0.299617023,0,0.820156767,1,0.345198771,0,0.667646552,1,0.504991995,1,0.841961197,1,0.331805147,0,0.159715887,0,3,3,6
1047,123,2018100326,56,2,1,1,2,1,1,1,1,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,15,7.897942412,15,2,2,2,2,2,2,1,2,2,2,1,9,0.93,0.1,0.9,0,1,5,13,0,0,0,0,2.75,3,2,1,0, ,"Likes bees, but scared of them",0,2,2,1,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,8.1654,52.4176,0.04782969,-0.58,0.3364,4.29,1.0725,-23.42,0.58,2,3,2,105, , , , , ,2,13,12,2,2.5,3.75,1,15,8.1654,8.1654,1,1,1,1,1,1,0,1,1,1,3.83,3.83,0,0,0,0,0,0,1,0,0,0,1,-3.63,1,-3.63,3.83,8.1654,15,9,1,0.902258353,1,0.911190041,1,0.920541582,1,0.982782731,1,0.957134302,1,0.942947905,1,0.959721702,1,0.961446033,1,0.934635226,1,0.948363609,1,0.984014117,1,0.958504789,1,0.972277823,1,0.993533446,1,0.841518146,1,0.972452555,1,0.155235157,0,0.196952881,0,0.062846422,0,0.098014144,0,0.032696246,0,0.012147417,0,0.174652055,0,0.06071546,0,0.172269821,0,0.299055033,0,0.865769062,1,0.804428951,1,0.938905053,1,0.90406049,1,0.968856175,1,0.984453557,1,0.826397485,1,0.939854343,1,0.819496313,1,0.699986539,1,0,2,2
1049,122,2018100323,54,1,1,1,2,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,5,-1.926060201,15,2,1,1,2,1,2,1,2,1,1,6,4,0.31,0.6,0.4,1,0,2,16,1,1,0,0,3.58,3,4,1,0, , ,1,0,1,2,1,1,1,0,0.25,0.6113,0.152825,0.6113,0,-1.8346,7.6176,0.37368769,1.42,2.0164,2.29,0.5725,-25.42,-1.42,3,4,3,104, , , , , ,3,16,8,3.75,2.75,4.25,0,0,-1.8346,0,1,0,0,1,0,1,0,1,0,0,-1.17,0,0,1,1,0,1,0,1,0,1,1,6,1.37,0,0,0,0,0,0,0,0.554720174,1,0.153396868,0,0.24228825,0,0.239855385,0,0.139607034,0,0.19092028,0,0.312739574,0,0.210252226,0,0.327749533,0,0.00463328,0,0.210242995,0,0.467684239,0,0.224526892,0,0.221800544,0,0.150826617,0,0.352596296,0,0.550617284,1,0.51913148,1,0.838677627,1,0.345815598,0,0.776331292,1,0.562064692,1,0.63945978,1,0.231491479,0,0.78925308,1,0.878985362,1,0.461488049,0,0.493638822,0,0.193707736,0,0.666949376,1,0.223668708,0,0.445576568,0,0.370395557,0,0.775137207,1,0.19468027,0,0.121014638,0,3,3,6
1052,123,2018100331,40,1,1,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.102057588,15,1,2,2,2,2,2,2,2,1,1,3,7,0,0.3,0.7,0,1,3,13,0,0,0,0,2.75,3,2,1,0, , ,0,2,2,2,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,-6.8346,60.2176,0.04782969,-0.58,0.3364,-11.71,-2.9275,-39.42,-15.42,2,3,2,105, , , , , ,2,13,12,2,2.5,3.75,0,0,-6.8346,0,0,1,1,1,1,1,1,1,0,0,1.83,0,1,0,0,0,0,0,0,0,1,1,3,-1.63,0,0,0,0,0,0,0,0.458585036,0,0.024729291,0,0.044782122,0,0.028885909,0,0.014401722,0,0.039243043,0,0.004715405,0,0.043673147,0,0.042414017,0,3.05190396043242E-05,0,0.023458569,0,0.041560322,0,0.020256038,0,0.041448471,0,0.013483257,0,0.088757361,0,0.244372962,0,0.292798699,0,0.429720036,0,0.043733448,0,0.361653934,0,0.07752575,0,0.248062766,0,0.073994299,0,0.380912835,0,0.73405943,1,0.837940644,1,0.776530571,1,0.575621572,1,0.959433117,1,0.638346066,1,0.926204613,1,0.754164227,1,0.927141077,1,0.676922771,1,0.26594057,0,0,4,4
1053,121,2018100325,54,2,1,1,2,1,1,1,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,-3.066009931,15,2,2,1,1,2,1,1,2,1,1,6,4,0.25,0.6,0.4,1,0,2,14,0,0,0,0,2.92,2,2,1,0, , ,1,0,1,2,1,1,1,0,0.25,-0.0487,-0.012175,-0.0487,0,-2.8346,14.1376,0.00237169,-0.58,0.3364,2.29,0.5725,-25.42,-1.42,2,3,2,103, , , , , ,2,14,9,2.25,2.5,4,1,4,-2.8346,-2.8346,1,1,0,0,1,0,0,1,0,0,-1.17,-1.17,0,0,1,1,0,1,1,0,1,1,6,1.37,1,1.37,-1.17,-2.8346,4,4,6,0.648932855,1,0.117149148,0,0.161360194,0,0.051016145,0,0.296842869,0,0.165523225,0,0.065859491,0,0.086637496,0,0.119748386,0,0.03973023,0,0.031693198,0,0.116926549,0,0.152449446,0,0.120925923,0,0.146601888,0,0.183750633,0,0.57558215,1,0.618206983,1,0.690600059,1,0.635969807,1,0.843263126,1,0.590182394,1,0.634541317,1,0.326221428,0,0.587970434,1,0.673880329,1,0.416791012,0,0.38579241,0,0.313022936,0,0.367910537,0,0.158312382,0,0.421364474,0,0.366542102,0,0.674947236,1,0.42123181,0,0.33082105,0,3,3,6
1054,121,2018100335,58,2,1,1,2,1,2,2,2,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,6,-1.066009931,15,1,2,2,1,1,2,1,2,2,1,5,5,0.37,0.5,0.5,2,2,6,14,0,0,0,0,2.92,2,2,1,0, , ,3,3,3,2,1,1,1,0,0.25,-0.0487,-0.012175,-0.0487,0,-0.8346,3.0976,0.00237169,-0.58,0.3364,6.29,1.5725,-21.42,2.58,2,3,2,103, , , , , ,2,14,9,2.25,2.5,4,1,6,-0.8346,-0.8346,0,1,1,0,0,1,0,1,1,0,-0.17,-0.17,1,0,0,1,1,0,1,0,0,1,5,0.37,1,0.37,-0.17,-0.8346,6,5,5,0.712335809,1,0.226326727,0,0.288419028,0,0.160247114,0,0.464838737,0,0.307132632,0,0.168907753,0,0.20712398,0,0.240771653,0,0.111371423,0,0.114188828,0,0.252867108,0,0.319340647,0,0.33012192,0,0.242747665,0,0.360766241,0,0.476244738,0,0.526092772,1,0.525455538,1,0.500608503,1,0.661216044,1,0.357115036,0,0.532652831,1,0.244522228,0,0.492635581,0,0.601152656,1,0.525987252,1,0.477718504,0,0.479421004,0,0.503920612,1,0.343176382,0,0.640126054,1,0.468640566,0,0.756633184,1,0.512100824,1,0.40272291,0,3,3,6
